Nombre Departamento,Código Departamento,Programa,Estado de Postulación,Año,Hogares,Valor Asignado,Senso Hogares,Senso Viviendas,Deficit Hogares,Categoria Estado,Cobertura
QUINDÍO,63,Bolsa Desplazados,Asignados,2018,14,328121640.0,183804,179383,4421,Ejecutado,Nacional
QUINDÍO,63,Bolsa Desplazados,Asignados,2003,11,83996000.0,144969,138226,6743,Ejecutado,Nacional
QUINDÍO,63,Bolsa Desplazados,Restitución SFV por Indemnización,2004,1,7518000.0,146658,140024,6634,Pendiente,Nacional
QUINDÍO,63,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2017,2,29508680.0,179186,174623,4563,Pendiente,Departamental
QUINDÍO,63,VIPA,Renuncias al subsidio,2016,129,2602692625.0,175267,170547,4720,No ejecutado,Departamental
QUINDÍO,63,Bolsa Ordinaria,Restitución SFV Cobro Directo Fiduciaria,2004,2,15036000.0,146658,140024,6634,Pendiente,Departamental
QUINDÍO,63,Bolsa Esfuerzo Territorial,Asignados,2009,49,493906000.0,155872,149957,5915,Ejecutado,Departamental
QUINDÍO,63,Semillero de Propietarios Arriendo,Asignados,2020,7,87231360.0,192801,188702,4099,Ejecutado,Departamental
QUINDÍO,63,MI CASA YA,Asignados,2019,807,17787931680.0,188262,184002,4260,Ejecutado,Departamental
QUINDÍO,63,Bolsa Esfuerzo Territorial,Asignados,2013,1,9107700.0,165817,160581,5236,Ejecutado,Departamental
QUINDÍO,63,Bolsa Ordinaria,Apto con subsidio vencido,2004,5,34673000.0,146658,140024,6634,Pendiente,Departamental
QUINDÍO,63,MI CASA YA,Asignados,2017,707,10587714384.0,179186,174623,4563,Ejecutado,Departamental
QUINDÍO,63,Bolsa Desplazados,Asignados,2009,45,652181250.0,155872,149957,5915,Ejecutado,Nacional
QUINDÍO,63,MI CASA YA,Renuncias al subsidio,2018,7,156248400.0,183804,179383,4421,No ejecutado,Departamental
QUINDÍO,63,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2011,105,1157678800.0,160626,155040,5586,Pendiente,Departamental
QUINDÍO,63,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2018,1,23437260.0,183804,179383,4421,Ejecutado,Nacional
QUINDÍO,63,Bolsa Desastres Naturales,Apto con subsidio vencido,2006,7,59976000.0,150195,143816,6379,Pendiente,Departamental
QUINDÍO,63,Bolsa Desplazados,Asignados,2004,371,2449732000.0,146658,140024,6634,Ejecutado,Nacional
QUINDÍO,63,Bolsa Ordinaria,Asignados,2003,47,348880000.0,144969,138226,6743,Ejecutado,Departamental
QUINDÍO,63,VIPA,Perdida de ejecutoriedad de asignación de SFV,2015,1,19330500.0,171749,166864,4885,Pendiente,Departamental
QUINDÍO,63,Bolsa Esfuerzo Territorial,Asignados,2004,79,593922000.0,146658,140024,6634,Ejecutado,Departamental
