Nombre Departamento,Código Departamento,Programa,Estado de Postulación,Año,Hogares,Valor Asignado,Senso Hogares,Senso Viviendas,Deficit Hogares,Categoria Estado,Cobertura
LA GUAJIRA,44,MI CASA YA,Asignados,2015,5,59280200.0,196960,185760,11200,Ejecutado,Departamental
LA GUAJIRA,44,Bolsa Atentados terroristas,Apto con subsidio vencido,2005,4,32046000.0,126531,116720,9811,Pendiente,Departamental
LA GUAJIRA,44,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2012,2,16207620.0,168595,158317,10278,No ejecutado,Departamental
LA GUAJIRA,44,Bolsa Saludable,Asignados,2008,283,1044836000.0,141017,131284,9733,Ejecutado,Departamental
LA GUAJIRA,44,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2015,4,165760000.0,196960,185760,11200,Pendiente,Departamental
LA GUAJIRA,44,MI CASA YA,Asignados,2018,35,742179900.0,242431,229080,13351,Ejecutado,Departamental
LA GUAJIRA,44,Programa Vivienda Gratuita Fase I,Subsidio Revocado,2014,1,39850200.0,186566,175749,10817,Pendiente,Departamental
LA GUAJIRA,44,Bolsa Desplazados,Asignados,2007,386,2168871228.0,135621,125932,9689,Ejecutado,Nacional
LA GUAJIRA,44,Bolsa Desplazados,Renuncia con restitucion de subsidio,2004,2,13425000.0,122874,112858,10016,No ejecutado,Nacional
LA GUAJIRA,44,Bolsa Atentados terroristas,Apto con subsidio vencido,2004,3,19246900.0,122874,112858,10016,Pendiente,Departamental
LA GUAJIRA,44,Bolsa Recicladores,Asignados,2010,18,203425000.0,153597,143655,9942,Ejecutado,Departamental
LA GUAJIRA,44,Bolsa unica Nacional,Asignados,2004,54,405590211.0,122874,112858,10016,Ejecutado,Departamental
LA GUAJIRA,44,Bolsa Desplazados,Asignados,2005,20,102925000.0,126531,116720,9811,Ejecutado,Nacional
LA GUAJIRA,44,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2011,7,81946800.0,160771,150679,10092,Pendiente,Departamental
LA GUAJIRA,44,Bolsa Saludable,Renuncia con restitucion de subsidio,2008,6,22152000.0,141017,131284,9733,No ejecutado,Departamental
LA GUAJIRA,44,MI CASA YA,Renuncias al subsidio,2019,1,24843480.0,261180,246878,14302,No ejecutado,Departamental
LA GUAJIRA,44,MI CASA YA,Asignados,2019,16,331246400.0,261180,246878,14302,Ejecutado,Departamental
LA GUAJIRA,44,Bolsa Desplazados,Renuncias al subsidio,2011,2,32136000.0,160771,150679,10092,No ejecutado,Nacional
LA GUAJIRA,44,MI CASA YA,Renuncias al subsidio,2022,5,98170520.0,303130,286706,16424,No ejecutado,Departamental
LA GUAJIRA,44,Bolsa Desplazados,Restitución SFV por Indemnización,2008,2,29814000.0,141017,131284,9733,Pendiente,Nacional
LA GUAJIRA,44,Casa Digna Vida Digna,Asignados,2021,151,1493221947.0,291590,275760,15830,Ejecutado,Departamental
LA GUAJIRA,44,Bolsa Esfuerzo Territorial,Restitución SFV por Indemnización,2010,20,217559600.0,153597,143655,9942,Pendiente,Departamental
LA GUAJIRA,44,Programa Vivienda Gratuita Fase I,Asignados,2015,1213,49891334720.0,196960,185760,11200,Ejecutado,Departamental
LA GUAJIRA,44,Programa Vivienda Gratuita Fase I,Asignados,2021,1,41238400.0,291590,275760,15830,Ejecutado,Departamental
LA GUAJIRA,44,Bolsa Recicladores,Asignados,2012,1,11330000.0,168595,158317,10278,Ejecutado,Departamental
LA GUAJIRA,44,Bolsa Ordinaria,Apto con subsidio vencido,2005,41,323028000.0,126531,116720,9811,Pendiente,Departamental
LA GUAJIRA,44,Bolsa Desplazados,Subsidio Revocado,2011,6,96408000.0,160771,150679,10092,Pendiente,Nacional
LA GUAJIRA,44,Bolsa Esfuerzo Territorial,Asignados,2008,62,533000000.0,141017,131284,9733,Ejecutado,Departamental
LA GUAJIRA,44,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2010,22,339900000.0,153597,143655,9942,Ejecutado,Nacional
LA GUAJIRA,44,Programa Vivienda Gratuita Fase II,Renuncias al subsidio,2021,1,58812801.0,291590,275760,15830,No ejecutado,Departamental
LA GUAJIRA,44,Bolsa Esfuerzo Territorial,Asignados,2004,75,532770000.0,122874,112858,10016,Ejecutado,Departamental
