Nombre Departamento,Código Departamento,Programa,Estado de Postulación,Año,Hogares,Valor Asignado,Senso Hogares,Senso Viviendas,Deficit Hogares,Categoria Estado,Cobertura
CAQUETÁ,18,Bolsa Esfuerzo Territorial,Asignados,2011,71,833393600.0,104279,97576,6703,Ejecutado,Departamental
CAQUETÁ,18,Bolsa unica Nacional,Asignados,2004,19,142842000.0,90689,83593,7096,Ejecutado,Departamental
CAQUETÁ,18,Ahorro Programado Contractual,Asignados,2011,13,132158986.0,104279,97576,6703,Ejecutado,Departamental
CAQUETÁ,18,Bolsa Esfuerzo Territorial,Asignados,2007,57,465335000.0,95908,88872,7036,Ejecutado,Departamental
CAQUETÁ,18,Ahorro Programado Contractual,Apto con subsidio vencido,2012,1,12467400.0,106744,100146,6598,Pendiente,Departamental
CAQUETÁ,18,Bolsa Esfuerzo Territorial,Asignados,2017,17,173379800.0,122690,116519,6171,Ejecutado,Departamental
CAQUETÁ,18,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2011,15,265940220.0,104279,97576,6703,Pendiente,Nacional
CAQUETÁ,18,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2006,2,28187000.0,94117,87039,7078,Ejecutado,Nacional
CAQUETÁ,18,Bolsa Desplazados,Asignados,2004,669,3460739000.0,90689,83593,7096,Ejecutado,Nacional
CAQUETÁ,18,Bolsa Atentados terroristas,Apto con subsidio vencido,2004,3,22479240.0,90689,83593,7096,Pendiente,Departamental
CAQUETÁ,18,Bolsa Desplazados,Renuncia con restitucion de subsidio,2009,4,53416750.0,99817,92926,6891,No ejecutado,Nacional
CAQUETÁ,18,Bolsa unica Nacional,Apto con subsidio vencido,2004,1,7518000.0,90689,83593,7096,Pendiente,Departamental
CAQUETÁ,18,Bolsa Atentados terroristas,Restitución SFV por Vencimiento Vigencia,2005,1,3978998.0,92407,85302,7105,Pendiente,Departamental
CAQUETÁ,18,Bolsa Esfuerzo Territorial,Asignados,2010,106,1080926000.0,101968,95167,6801,Ejecutado,Departamental
CAQUETÁ,18,Bolsa Esfuerzo Territorial,Renuncias al subsidio,2007,2,16023000.0,95908,88872,7036,No ejecutado,Departamental
CAQUETÁ,18,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2017,10,472138880.0,122690,116519,6171,Pendiente,Departamental
CAQUETÁ,18,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2017,16,755422208.0,122690,116519,6171,No ejecutado,Departamental
CAQUETÁ,18,Bolsa Desplazados,Asignados,2010,800,12343004470.0,101968,95167,6801,Ejecutado,Nacional
CAQUETÁ,18,Programa Vivienda Gratuita Fase II,Asignados,2021,184,8263272194.0,138172,132156,6016,Ejecutado,Departamental
CAQUETÁ,18,Bolsa Atentados terroristas,Restitución SFV por Vencimiento Vigencia,2007,1,8568000.0,95908,88872,7036,Pendiente,Departamental
CAQUETÁ,18,Bolsa Desplazados,Asignados,2020,3,79002270.0,134333,128291,6042,Ejecutado,Nacional
CAQUETÁ,18,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2009,23,324227250.0,99817,92926,6891,Ejecutado,Nacional
CAQUETÁ,18,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2011,16,187995600.0,104279,97576,6703,No ejecutado,Departamental
CAQUETÁ,18,MI CASA YA,Renuncias al subsidio,2020,1,26334090.0,134333,128291,6042,No ejecutado,Departamental
CAQUETÁ,18,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2011,2,17604982.0,104279,97576,6703,No ejecutado,Departamental
CAQUETÁ,18,Bolsa Desplazados,Renuncia con restitucion de subsidio,2005,4,26850000.0,92407,85302,7105,No ejecutado,Nacional
CAQUETÁ,18,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2010,1,15450000.0,101968,95167,6801,Pendiente,Nacional
CAQUETÁ,18,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2007,5,74535000.0,95908,88872,7036,Ejecutado,Nacional
CAQUETÁ,18,Bolsa Ordinaria,Restitución SFV por Vencimiento Vigencia,2008,1,9107700.0,97801,90832,6969,Pendiente,Departamental
CAQUETÁ,18,Bolsa Desplazados,Asignados,2021,2,54511560.0,138172,132156,6016,Ejecutado,Nacional
