Nombre Departamento,Código Departamento,Programa,Estado de Postulación,Año,Hogares,Valor Asignado,Senso Hogares,Senso Viviendas,Deficit Hogares,Categoria Estado,Cobertura
ATLÁNTICO,8,MI CASA YA,Asignados,2020,5456,124919979300.0,724339,697008,27331,Ejecutado,Departamental
ATLÁNTICO,8,Bolsa Única Mejoramiento,Restitucion de subsidios no aplicados,2008,1,4987550.0,507656,465085,42571,Pendiente,Departamental
ATLÁNTICO,8,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2014,19,787389506.0,583715,549958,33757,No ejecutado,Departamental
ATLÁNTICO,8,Bolsa Concejales,Asignados,2008,8,80993250.0,507656,465085,42571,Ejecutado,Departamental
ATLÁNTICO,8,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2017,1,41265000.0,635478,606022,29456,No ejecutado,Departamental
ATLÁNTICO,8,Programa Vivienda Gratuita Fase I,Asignados,2015,1411,60098654182.0,598614,566467,32147,Ejecutado,Departamental
ATLÁNTICO,8,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2007,14,182164250.0,496743,453246,43497,Ejecutado,Nacional
ATLÁNTICO,8,Bolsa Desplazados,Asignados,2009,210,3124258750.0,519052,477610,41442,Ejecutado,Nacional
ATLÁNTICO,8,Programa Vivienda Gratuita Fase I,Asignados,2009,1,10931800.0,519052,477610,41442,Ejecutado,Departamental
ATLÁNTICO,8,Semillero de Propietarios Arriendo,Perdida de ejecutoriedad de asignación de SFV,2022,1,15344640.0,767686,741867,25819,Pendiente,Departamental
ATLÁNTICO,8,Programa Vivienda Gratuita Fase I,Asignados,2011,2,32136000.0,543472,504805,38667,Ejecutado,Departamental
ATLÁNTICO,8,MI CASA YA,Asignados,2023,8626,288086000000.0,787842,762603,25239,Ejecutado,Departamental
ATLÁNTICO,8,Habilitación de Titulos,Renuncia con restitucion de subsidio,2005,3,322500.0,475955,431259,44696,No ejecutado,Departamental
ATLÁNTICO,8,MI CASA YA,Apto con subsidio vencido,2020,95,2212063560.0,724339,697008,27331,Pendiente,Departamental
ATLÁNTICO,8,Programa Vivienda Gratuita Fase I,Asignados,2016,252,10819439277.55,615688,584990,30698,Ejecutado,Departamental
ATLÁNTICO,8,Bolsa Ordinaria,Apto con subsidio vencido,2005,81,648931500.0,475955,431259,44696,Pendiente,Departamental
ATLÁNTICO,8,Habilitación de Titulos,Asignados,2005,2935,315530590.0,475955,431259,44696,Ejecutado,Departamental
ATLÁNTICO,8,Bolsa Desplazados,Asignados,2010,249,3840612500.0,531025,490891,40134,Ejecutado,Nacional
ATLÁNTICO,8,Semillero de Propietarios Arriendo,Renuncias al subsidio,2019,1,12713221.0,694599,666617,27982,No ejecutado,Departamental
ATLÁNTICO,8,Macroproyecto,Renuncias al subsidio,2010,4,45320000.0,531025,490891,40134,No ejecutado,Departamental
ATLÁNTICO,8,Bolsa Desplazados,Renuncia a la postulación,2011,1,16068000.0,543472,504805,38667,No ejecutado,Nacional
ATLÁNTICO,8,MI CASA YA,Renuncia con restitucion de subsidio,2018,2,31249680.0,662034,633429,28605,No ejecutado,Departamental
ATLÁNTICO,8,Semillero de Propietarios Arriendo,Renuncias al subsidio,2022,4,57600000.0,767686,741867,25819,No ejecutado,Departamental
ATLÁNTICO,8,Programa Vivienda Gratuita Fase II,Asignados,2018,1523,78800119797.0,662034,633429,28605,Ejecutado,Departamental
ATLÁNTICO,8,Bolsa Atentados terroristas,Asignados,2007,1,9107700.0,496743,453246,43497,Ejecutado,Departamental
ATLÁNTICO,8,MI CASA YA,Asignados,2016,480,5714203040.0,615688,584990,30698,Ejecutado,Departamental
ATLÁNTICO,8,Ahorro Programado Contractual,Apto con subsidio vencido,2011,11,108469570.0,543472,504805,38667,Pendiente,Departamental
ATLÁNTICO,8,Bolsa Ordinaria,Restitución SFV por Vencimiento Vigencia,2008,38,346092600.0,507656,465085,42571,Pendiente,Departamental
ATLÁNTICO,8,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2016,4,180418000.0,615688,584990,30698,Pendiente,Departamental
ATLÁNTICO,8,Subsidios en Especie y complementarios,Asignados,2005,846,6547929252.5,475955,431259,44696,Ejecutado,Departamental
ATLÁNTICO,8,Bolsa Concejales,Asignados,2009,5,52174500.0,519052,477610,41442,Ejecutado,Departamental
ATLÁNTICO,8,VIPA,Renuncias al subsidio,2020,1,24843480.0,724339,697008,27331,No ejecutado,Departamental
ATLÁNTICO,8,MI CASA YA,Renuncias al subsidio,2021,115,2760119610.0,747556,721002,26554,No ejecutado,Departamental
ATLÁNTICO,8,Bolsa Recicladores,Renuncia con restitucion de subsidio,2009,2,21863600.0,519052,477610,41442,No ejecutado,Departamental
ATLÁNTICO,8,Ahorro Programado Contractual,Apto con subsidio vencido,2010,4,37389000.0,531025,490891,40134,Pendiente,Departamental
ATLÁNTICO,8,MI CASA YA,Asignados,2018,5404,113245358320.0,662034,633429,28605,Ejecutado,Departamental
ATLÁNTICO,8,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2017,1,14754340.0,635478,606022,29456,Pendiente,Departamental
