Nombre Departamento,Código Departamento,Programa,Estado de Postulación,Año,Hogares,Valor Asignado,Senso Hogares,Senso Viviendas,Deficit Hogares,Categoria Estado,Cobertura
CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Restitución SFV por Indemnización,2008,5,50765000.0,574017,520529,53488,Pendiente,Departamental
CUNDINAMARCA,25,Bolsa Saludable,Asignados,2009,235,796770206.0,596925,543673,53252,Ejecutado,Departamental
CUNDINAMARCA,25,Bolsa Saludable,Renuncia con restitucion de subsidio,2009,3,10793777.0,596925,543673,53252,No ejecutado,Departamental
CUNDINAMARCA,25,Bolsa Ordinaria,Asignados,2009,1,9107700.0,596925,543673,53252,Ejecutado,Departamental
CUNDINAMARCA,25,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2018,5,78124200.0,977601,930435,47166,Pendiente,Departamental
CUNDINAMARCA,25,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2004,6,77528000.0,512052,458910,53142,Ejecutado,Nacional
CUNDINAMARCA,25,Bolsa Saludable,Renuncia con restitucion de subsidio,2008,9,33126463.0,574017,520529,53488,No ejecutado,Departamental
CUNDINAMARCA,25,Bolsa Ordinaria,Renuncia con restitucion de subsidio,2008,18,151795000.0,574017,520529,53488,No ejecutado,Departamental
CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Asignados,2008,72,673598000.0,574017,520529,53488,Ejecutado,Departamental
CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Restitución SFV por Indemnización,2006,4,30072000.0,537514,484036,53478,Pendiente,Departamental
CUNDINAMARCA,25,VIPA,Apto con subsidio vencido,2015,1,20683650.0,806295,757952,48343,Pendiente,Departamental
CUNDINAMARCA,25,Casa Digna Vida Digna,Renuncias al subsidio,2023,2,24000000.0,1280887,1232378,48509,No ejecutado,Departamental
CUNDINAMARCA,25,Bolsa Ordinaria,Restitución SFV por Vencimiento Vigencia,2009,3,27215400.0,596925,543673,53252,Pendiente,Departamental
CUNDINAMARCA,25,Bolsa Esfuerzo Territorial,Restitución SFV por Indemnización,2005,8,63996190.48,523436,470134,53302,Pendiente,Departamental
CUNDINAMARCA,25,Bolsa Desplazados,Renuncias al subsidio,2011,1,16068000.0,652701,600534,52167,No ejecutado,Nacional
CUNDINAMARCA,25,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2022,3,60000000.0,1226847,1178658,48189,Pendiente,Departamental
CUNDINAMARCA,25,Bolsa Desplazados,Apto con subsidio vencido,2010,4,61800000.0,623169,570351,52818,Pendiente,Nacional
CUNDINAMARCA,25,Bolsa Desplazados,Asignados,2022,2,45000000.0,1226847,1178658,48189,Ejecutado,Nacional
