Nombre Departamento,Código Departamento,Programa,Estado de Postulación,Año,Hogares,Valor Asignado,Senso Hogares,Senso Viviendas,Deficit Hogares,Categoria Estado,Cobertura
CALDAS,17,Bolsa Atentados terroristas,Asignados,2009,3,32016600.0,286292,279812,6480,Ejecutado,Departamental
CALDAS,17,Programa Vivienda Gratuita Fase II,Asignados,2020,112,6210472505.059999,345695,340324,5371,Ejecutado,Departamental
CALDAS,17,VIPA,Asignados,2017,18,365411150.0,323875,318263,5612,Ejecutado,Departamental
CALDAS,17,Bolsa Desastres Naturales,Apto con subsidio vencido,2007,6,53027100.0,280244,273509,6735,Pendiente,Departamental
CALDAS,17,Programa Vivienda Gratuita Fase I,Asignados,2016,5,188355761.3,317510,311811,5699,Ejecutado,Departamental
CALDAS,17,Bolsa Desastres Naturales,Restitución SFV por Vencimiento Vigencia,2006,18,154224000.0,277573,270685,6888,Pendiente,Departamental
CALDAS,17,Bolsa Desastres Naturales,Restitución SFV por Vencimiento Vigencia,2012,5,56650000.0,297921,291792,6129,Pendiente,Departamental
CALDAS,17,VIPA,Apto con subsidio vencido,2016,68,1385804550.0,317510,311811,5699,Pendiente,Departamental
CALDAS,17,Bolsa Ordinaria,Restitución SFV por Vencimiento Vigencia,2008,1,6071800.0,283113,276507,6606,Pendiente,Departamental
CALDAS,17,Bolsa Desplazados,Asignados,2014,1,18480000.0,306783,300881,5902,Ejecutado,Nacional
CALDAS,17,Macroproyecto,Asignados,2017,63,4647617100.0,323875,318263,5612,Ejecutado,Departamental
CALDAS,17,Bolsa Desastres Naturales,Apto con subsidio vencido,2010,4,44143000.0,289901,283540,6361,Pendiente,Departamental
CALDAS,17,Programa Vivienda Gratuita Fase I,Asignados,2024,1,41237111.3,376973,371922,5051,Ejecutado,Departamental
CALDAS,17,Bolsa Atentados terroristas,Asignados,2003,10,65805562.0,269756,262526,7230,Ejecutado,Departamental
CALDAS,17,Bolsa Desplazados,Subsidio Revocado,2011,2,32136000.0,293828,287583,6245,Pendiente,Nacional
CALDAS,17,MI CASA YA,Apto con subsidio vencido,2023,9,266800000.0,368362,363240,5122,Pendiente,Departamental
CALDAS,17,VIPA,Asignados,2015,144,2674052500.0,311840,306043,5797,Ejecutado,Departamental
CALDAS,17,Semillero de Propietarios Ahorro,Asignados,2023,1,6960000.0,368362,363240,5122,Ejecutado,Departamental
CALDAS,17,Bolsa Desastres Naturales,Asignado con aplicación en Vivienda Gratuita,2012,4,45320000.0,297921,291792,6129,Ejecutado,Departamental
CALDAS,17,Bolsa Desplazados,Asignados,2023,3,87000000.0,368362,363240,5122,Ejecutado,Nacional
CALDAS,17,Bolsa Desplazados,Restitución SFV por Indemnización,2008,1,14907000.0,283113,276507,6606,Pendiente,Nacional
CALDAS,17,Bolsa Concejales,Apto con subsidio vencido,2010,3,33990000.0,289901,283540,6361,Pendiente,Departamental
CALDAS,17,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2008,4,19325908.9,283113,276507,6606,Pendiente,Departamental
CALDAS,17,Macroproyecto,Asignados,2020,40,3352213600.0,345695,340324,5371,Ejecutado,Departamental
CALDAS,17,Bolsa Desastres Naturales,Asignados,2003,805,6146980000.0,269756,262526,7230,Ejecutado,Departamental
CALDAS,17,Bolsa Saludable,Apto con subsidio vencido,2008,6,21616107.43,283113,276507,6606,Pendiente,Departamental
CALDAS,17,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2011,2,15318160.0,293828,287583,6245,No ejecutado,Departamental
CALDAS,17,Programa Vivienda Gratuita Fase I,Asignados,2020,1,57968120.0,345695,340324,5371,Ejecutado,Departamental
CALDAS,17,Bolsa Esfuerzo Territorial,Asignados,2009,52,275010803.95,286292,279812,6480,Ejecutado,Departamental
CALDAS,17,Bolsa Única Mejoramiento,Asignados,2007,58,194391444.6,280244,273509,6735,Ejecutado,Departamental
CALDAS,17,Bolsa Desplazados,Renuncia con restitucion de subsidio,2010,1,7725000.0,289901,283540,6361,No ejecutado,Nacional
CALDAS,17,MI CASA YA,Renuncias al subsidio,2021,5,90852600.0,352995,347709,5286,No ejecutado,Departamental
CALDAS,17,Bolsa Concejales,Apto con subsidio vencido,2011,1,11783200.0,293828,287583,6245,Pendiente,Departamental
CALDAS,17,MI CASA YA,Asignados,2021,516,11693914800.0,352995,347709,5286,Ejecutado,Departamental
CALDAS,17,Bolsa Desplazados,Renuncia con restitucion de subsidio,2007,4,28634587.0,280244,273509,6735,No ejecutado,Nacional
CALDAS,17,Bolsa Atentados terroristas,Asignados,2008,6,60918000.0,283113,276507,6606,Ejecutado,Departamental
CALDAS,17,Bolsa Desastres Naturales,Perdida de ejecutoriedad de asignación de SFV,2010,4,45320000.0,289901,283540,6361,Pendiente,Departamental
CALDAS,17,Bolsa Concejales,Asignados,2010,2,22402500.0,289901,283540,6361,Ejecutado,Departamental
CALDAS,17,Bolsa Esfuerzo Territorial,Restitución SFV por Indemnización,2007,85,774154500.0,280244,273509,6735,Pendiente,Departamental
CALDAS,17,Bolsa Desplazados,Asignados,2009,230,3232736939.0,286292,279812,6480,Ejecutado,Nacional
CALDAS,17,MI CASA YA,Apto con subsidio vencido,2018,11,210935340.0,331218,325681,5537,Pendiente,Departamental
CALDAS,17,Bolsa Desastres Naturales,Apto con subsidio vencido,2003,53,404708000.0,269756,262526,7230,Pendiente,Departamental
CALDAS,17,Bolsa Desastres Naturales,Asignados,2010,165,1860803000.0,289901,283540,6361,Ejecutado,Departamental
CALDAS,17,Bolsa Ordinaria,Asignados,2008,27,239311700.0,283113,276507,6606,Ejecutado,Departamental
CALDAS,17,Habilitación de Titulos,Asignados,2005,960,121342460.0,275102,268046,7056,Ejecutado,Departamental
CALDAS,17,Bolsa Ordinaria,Asignados,2004,95,698956000.0,272474,265358,7116,Ejecutado,Departamental
CALDAS,17,MI CASA YA,Renuncias al subsidio,2017,3,51640190.0,323875,318263,5612,No ejecutado,Departamental
CALDAS,17,Subsidios en Especie y complementarios,Apto con subsidio vencido,2008,2,18215400.0,283113,276507,6606,Pendiente,Departamental
CALDAS,17,Bolsa Desplazados,Asignados,2011,59,948012000.0,293828,287583,6245,Ejecutado,Nacional
CALDAS,17,Programa Vivienda Gratuita Fase I,Asignados,2012,3,119007000.0,297921,291792,6129,Ejecutado,Departamental
CALDAS,17,Bolsa Desastres Naturales,Restitución SFV por Vencimiento Vigencia,2009,42,426426000.0,286292,279812,6480,Pendiente,Departamental
CALDAS,17,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2003,10,33691274.0,269756,262526,7230,Pendiente,Departamental
CALDAS,17,Bolsa Ordinaria,Renuncias al subsidio,2005,14,112161000.0,275102,268046,7056,No ejecutado,Departamental
CALDAS,17,Bolsa Ordinaria,Apto con subsidio vencido,2003,26,196212000.0,269756,262526,7230,Pendiente,Departamental
CALDAS,17,VIPA,Asignados,2016,265,5384643550.0,317510,311811,5699,Ejecutado,Departamental
CALDAS,17,Ahorro Programado Contractual,Asignados,2011,17,175589298.0,293828,287583,6245,Ejecutado,Departamental
CALDAS,17,Bolsa Concejales,Apto con subsidio vencido,2009,1,7453500.0,286292,279812,6480,Pendiente,Departamental
CALDAS,17,Bolsa Saludable,Renuncia con restitucion de subsidio,2010,6,23809870.0,289901,283540,6361,No ejecutado,Departamental
CALDAS,17,Programa Vivienda Gratuita Fase II,Asignados,2021,76,4214249199.2,352995,347709,5286,Ejecutado,Departamental
CALDAS,17,Bolsa Desastres Naturales,Renuncias al subsidio,2010,7,79310000.0,289901,283540,6361,No ejecutado,Departamental
CALDAS,17,Bolsa Desplazados,Renuncias al subsidio,2011,1,16068000.0,293828,287583,6245,No ejecutado,Nacional
CALDAS,17,Bolsa Desastres Naturales,Perdida de ejecutoriedad de asignación de SFV,2007,1,9107700.0,280244,273509,6735,Pendiente,Departamental
CALDAS,17,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2016,1,41237111.3,317510,311811,5699,Pendiente,Departamental
CALDAS,17,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2011,1,10153000.0,293828,287583,6245,No ejecutado,Departamental
CALDAS,17,Bolsa Saludable,Renuncia con restitucion de subsidio,2008,1,3692000.0,283113,276507,6606,No ejecutado,Departamental
CALDAS,17,Bolsa Esfuerzo Territorial,Renuncia con restitucion de subsidio,2010,1,4472100.0,289901,283540,6361,No ejecutado,Departamental
CALDAS,17,MI CASA YA,Apto con subsidio vencido,2015,4,46393200.0,311840,306043,5797,Pendiente,Departamental
CALDAS,17,MI CASA YA,Asignados,2022,561,13634263000.0,360491,355289,5202,Ejecutado,Departamental
CALDAS,17,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2007,11,100184700.0,280244,273509,6735,Pendiente,Departamental
CALDAS,17,Bolsa Ordinaria,Asignados,2003,28,209144800.0,269756,262526,7230,Ejecutado,Departamental
CALDAS,17,Programa Vivienda Gratuita Fase I,Perdida de ejecutoriedad de asignación de SFV,2014,1,39422768.0,306783,300881,5902,Pendiente,Departamental
CALDAS,17,MI CASA YA,Renuncias al subsidio,2022,4,87255780.0,360491,355289,5202,No ejecutado,Departamental
CALDAS,17,Bolsa Desplazados,Asignados,2006,85,772574424.0,277573,270685,6888,Ejecutado,Nacional
CALDAS,17,Ahorro Programado Contractual,Apto con subsidio vencido,2010,8,69287713.0,289901,283540,6361,Pendiente,Departamental
CALDAS,17,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2005,7,52391328.0,275102,268046,7056,Pendiente,Departamental
CALDAS,17,Bolsa Esfuerzo Territorial,Asignados,2004,104,780871158.0,272474,265358,7116,Ejecutado,Departamental
CALDAS,17,Programa Vivienda Gratuita Fase II,Perdida de ejecutoriedad de asignación de SFV,2021,1,55450647.36,352995,347709,5286,Pendiente,Departamental
CALDAS,17,Bolsa Desastres Naturales,Renuncias al subsidio,2011,1,11783200.0,293828,287583,6245,No ejecutado,Departamental
CALDAS,17,Sin clasificación,Apto con subsidio vencido,2003,2,15272000.0,269756,262526,7230,Pendiente,Departamental
CALDAS,17,Macroproyecto,Asignados,2019,172,14243595200.0,338348,332894,5454,Ejecutado,Departamental
CALDAS,17,MI CASA YA,Renuncias al subsidio,2020,9,184338630.0,345695,340324,5371,No ejecutado,Departamental
