Nombre Departamento,Código Departamento,Programa,Estado de Postulación,Año,Hogares,Valor Asignado,Senso Hogares,Senso Viviendas,Deficit Hogares,Categoria Estado,Cobertura
PUTUMAYO,86,Programa Vivienda Gratuita Fase I,Asignados,2022,3,143045700.0,148952,125372,23580,Ejecutado,Departamental
PUTUMAYO,86,Bolsa Esfuerzo Territorial,Restitución SFV por Vencimiento Vigencia,2006,2,6048000.0,73114,71709,1405,Pendiente,Departamental
PUTUMAYO,86,Programa Vivienda Gratuita Fase II,Asignados,2021,103,6947709706.400001,144080,121523,22557,Ejecutado,Departamental
PUTUMAYO,86,Bolsa Esfuerzo Territorial,Asignados,2004,24,180432000.0,68355,67644,711,Ejecutado,Departamental
PUTUMAYO,86,Semillero de Propietarios Ahorro,Asignados,2022,1,6000000.0,148952,125372,23580,Ejecutado,Departamental
PUTUMAYO,86,Bolsa Desplazados,Apto con subsidio vencido,2010,16,247200000.0,85727,82529,3198,Pendiente,Nacional
PUTUMAYO,86,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2012,1,12000000.0,93960,88226,5734,No ejecutado,Departamental
PUTUMAYO,86,Bolsa Ordinaria,Restitución SFV por Vencimiento Vigencia,2008,1,9107700.0,78816,76807,2009,Pendiente,Departamental
PUTUMAYO,86,Bolsa Desplazados,Asignados,2016,10,206836380.0,115236,100804,14432,Ejecutado,Nacional
PUTUMAYO,86,MI CASA YA,Asignados,2018,5,109373880.0,129876,111070,18806,Ejecutado,Departamental
PUTUMAYO,86,Ahorro Programado Contractual,Apto con subsidio vencido,2011,1,11783200.0,89712,85462,4250,Pendiente,Departamental
PUTUMAYO,86,Bolsa Desplazados,Asignados,2008,1022,12305373771.5,78816,76807,2009,Ejecutado,Nacional
PUTUMAYO,86,Bolsa Ordinaria,Restitución SFV por Indemnización,2004,18,135324000.0,68355,67644,711,Pendiente,Departamental
PUTUMAYO,86,Bolsa Concejales,Renuncia con restitucion de subsidio,2010,1,5922500.0,85727,82529,3198,No ejecutado,Departamental
PUTUMAYO,86,Ahorro Programado Contractual,Asignados,2012,2,19843130.0,93960,88226,5734,Ejecutado,Departamental
PUTUMAYO,86,Bolsa Desplazados,Renuncia con restitucion de subsidio,2016,1,20683620.0,115236,100804,14432,No ejecutado,Nacional
PUTUMAYO,86,Bolsa Desplazados,Asignados,2022,5,90000000.0,148952,125372,23580,Ejecutado,Nacional
PUTUMAYO,86,Programa Vivienda Gratuita Fase II,Asignados,2019,31,1937419613.9,134597,114381,20216,Ejecutado,Departamental
PUTUMAYO,86,Bolsa Desplazados,Renuncia con restitucion de subsidio,2005,1,4475000.0,70622,69406,1216,No ejecutado,Nacional
