Nombre Departamento,Código Departamento,Programa,Estado de Postulación,Año,Hogares,Valor Asignado,Senso Hogares,Senso Viviendas,Deficit Hogares,Categoria Estado,Cobertura
SUCRE,70,Bolsa Atentados terroristas,Restitución SFV por Vencimiento Vigencia,2006,3,25147446.0,181869,173690,8179,Pendiente,Departamental
SUCRE,70,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2007,10,136876500.0,185672,177327,8345,Ejecutado,Nacional
SUCRE,70,Programa Vivienda Gratuita Fase II,Asignados,2022,51,3579440740.0,282936,270338,12598,Ejecutado,Departamental
SUCRE,70,Bolsa Desplazados,Asignados,2021,1,27255780.0,275827,263502,12325,Ejecutado,Nacional
SUCRE,70,Bolsa Desplazados,Asignados,2015,3,49937125.0,225634,215475,10159,Ejecutado,Nacional
SUCRE,70,MI CASA YA,Apto con subsidio vencido,2023,11,382800000.0,290036,277167,12869,Pendiente,Departamental
SUCRE,70,Bolsa Esfuerzo Territorial,Asignados,2004,155,1149832653.0,174769,166895,7874,Ejecutado,Departamental
SUCRE,70,MI CASA YA,Asignados,2022,230,5716154620.0,282936,270338,12598,Ejecutado,Departamental
SUCRE,70,Bolsa Atentados terroristas,Asignados,2005,7,46321912.0,178284,170260,8024,Ejecutado,Departamental
SUCRE,70,Bolsa Esfuerzo Territorial,Asignados,2011,1,10931800.0,203282,194150,9132,Ejecutado,Departamental
SUCRE,70,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2013,9,356478000.0,213755,204145,9610,Pendiente,Departamental
SUCRE,70,Programa Vivienda Gratuita Fase I,Asignados,2013,2061,83521495000.0,213755,204145,9610,Ejecutado,Departamental
SUCRE,70,Bolsa Esfuerzo Territorial,Asignados,2003,530,3753731534.0,171387,163656,7731,Ejecutado,Departamental
SUCRE,70,Bolsa Desplazados,Renuncia con restitucion de subsidio,2004,2,8950000.0,174769,166895,7874,No ejecutado,Nacional
SUCRE,70,Bolsa Concejales,Asignados,2009,8,87205950.0,193935,185224,8711,Ejecutado,Departamental
SUCRE,70,Bolsa Desastres Naturales,Apto con subsidio vencido,2006,3,25704000.0,181869,173690,8179,Pendiente,Departamental
SUCRE,70,Bolsa Concejales,Apto con subsidio vencido,2011,2,23566400.0,203282,194150,9132,Pendiente,Departamental
SUCRE,70,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2011,77,1170286000.0,203282,194150,9132,Ejecutado,Nacional
SUCRE,70,Bolsa Ordinaria,Apto con subsidio vencido,2004,11,82698000.0,174769,166895,7874,Pendiente,Departamental
SUCRE,70,Programa Vivienda Gratuita Fase I,Asignados,2007,1,14907000.0,185672,177327,8345,Ejecutado,Departamental
SUCRE,70,Programa Vivienda Gratuita Fase II,Asignados,2017,287,14820734530.0,240195,229357,10838,Ejecutado,Departamental
SUCRE,70,MI CASA YA,Apto con subsidio vencido,2018,4,70311780.0,249562,238287,11275,Pendiente,Departamental
SUCRE,70,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2009,29,401246750.0,193935,185224,8711,Ejecutado,Nacional
SUCRE,70,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2011,1,16068000.0,203282,194150,9132,Pendiente,Nacional
SUCRE,70,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2004,1,7518000.0,174769,166895,7874,Pendiente,Departamental
SUCRE,70,Programa Vivienda Gratuita Fase I,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2015,3,125596800.0,225634,215475,10159,Pendiente,Departamental
SUCRE,70,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2007,1,14907000.0,185672,177327,8345,Pendiente,Nacional
SUCRE,70,Bolsa Saludable,Asignados,2009,55,218636000.0,193935,185224,8711,Ejecutado,Departamental
SUCRE,70,Bolsa Saludable,Restitucion de subsidios no aplicados,2009,2,7950400.0,193935,185224,8711,Pendiente,Departamental
SUCRE,70,Sin clasificación,Asignados,2004,74,529100000.0,174769,166895,7874,Ejecutado,Departamental
SUCRE,70,Bolsa Atentados terroristas,Apto con subsidio vencido,2007,1,8568000.0,185672,177327,8345,Pendiente,Departamental
SUCRE,70,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2013,1,41265000.0,213755,204145,9610,No ejecutado,Departamental
SUCRE,70,Bolsa Ordinaria,Renuncia con restitucion de subsidio,2003,1,5423748.0,171387,163656,7731,No ejecutado,Departamental
SUCRE,70,Bolsa Esfuerzo Territorial,Asignados,2007,287,2497148900.0,185672,177327,8345,Ejecutado,Departamental
SUCRE,70,Bolsa Esfuerzo Territorial,Subsidio Revocado,2004,1,7401180.0,174769,166895,7874,Pendiente,Departamental
SUCRE,70,Programa Vivienda Gratuita Fase I,Asignados,2011,29,465972000.0,203282,194150,9132,Ejecutado,Departamental
SUCRE,70,Bolsa Desplazados,Asignados,2013,1,17685000.0,213755,204145,9610,Ejecutado,Nacional
