Nombre Departamento,Código Departamento,Programa,Estado de Postulación,Año,Hogares,Valor Asignado,Senso Hogares,Senso Viviendas,Deficit Hogares,Categoria Estado,Cobertura
GUAINÍA,94,Programa Vivienda Gratuita Fase II,Asignados,2024,3,248434800.0,12866,12022,844,Ejecutado,Departamental
GUAINÍA,94,Bolsa Desplazados,Asignados,2011,1,16068000.0,7709,7404,305,Ejecutado,Nacional
GUAINÍA,94,Programa Vivienda Gratuita Fase II,Asignados,2022,1,82811600.0,12107,11328,779,Ejecutado,Departamental
GUAINÍA,94,Programa Vivienda Gratuita Fase II,Asignados,2021,99,8235688900.0,11771,11022,749,Ejecutado,Departamental
GUAINÍA,94,Bolsa Desplazados,Asignados,2009,38,566466000.0,7096,6847,249,Ejecutado,Nacional
GUAINÍA,94,Programa Vivienda Gratuita Fase II,Perdida de ejecutoriedad de asignación de SFV,2021,1,82811600.0,11771,11022,749,Pendiente,Departamental
GUAINÍA,94,Bolsa Desplazados,Asignados,2006,2,20400000.0,6328,6137,191,Ejecutado,Nacional
GUAINÍA,94,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2008,5,71165500.0,6827,6602,225,Ejecutado,Nacional
GUAINÍA,94,Bolsa Esfuerzo Territorial,Asignados,2005,16,110085000.0,6103,5926,177,Ejecutado,Departamental
GUAINÍA,94,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2007,2,29814000.0,6576,6369,207,Ejecutado,Nacional
GUAINÍA,94,Bolsa Concejales,Asignados,2009,1,10931800.0,7096,6847,249,Ejecutado,Departamental
GUAINÍA,94,Bolsa Desplazados,Asignados,2010,56,865200000.0,7395,7120,275,Ejecutado,Nacional
GUAINÍA,94,Programa Vivienda Gratuita Fase II,Subsidio revocado mediante procedimiento Administrativo Sancionatorio,2020,2,165623200.0,11412,10695,717,Pendiente,Departamental
GUAINÍA,94,Bolsa Esfuerzo Territorial,Restitucion de subsidios no aplicados,2004,2,15036000.0,5922,5758,164,Pendiente,Departamental
GUAINÍA,94,Bolsa Desplazados,Asignados,2005,6,53700000.0,6103,5926,177,Ejecutado,Nacional
GUAINÍA,94,Bolsa Desplazados,Asignados,2004,13,120857000.0,5922,5758,164,Ejecutado,Nacional
GUAINÍA,94,Bolsa Desplazados,Renuncia con restitucion de subsidio,2008,1,11537500.0,6827,6602,225,No ejecutado,Nacional
GUAINÍA,94,Bolsa Concejales,Apto con subsidio vencido,2011,1,11515400.0,7709,7404,305,Pendiente,Departamental
GUAINÍA,94,MI CASA YA,Asignados,2023,1,23200000.0,12448,11638,810,Ejecutado,Departamental
GUAINÍA,94,Bolsa Esfuerzo Territorial,Asignados,2004,33,248094000.0,5922,5758,164,Ejecutado,Departamental
GUAINÍA,94,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2010,8,123600000.0,7395,7120,275,Ejecutado,Nacional
GUAINÍA,94,Bolsa Esfuerzo Territorial,Restitucion de subsidios no aplicados,2005,8,53342000.0,6103,5926,177,Pendiente,Departamental
GUAINÍA,94,Programa Vivienda Gratuita Fase II,Asignados,2020,105,8500261500.0,11412,10695,717,Ejecutado,Departamental
