Nombre Departamento,Código Departamento,Programa,Estado de Postulación,Año,Hogares,Valor Asignado,Senso Hogares,Senso Viviendas,Deficit Hogares,Categoria Estado,Cobertura
CASANARE,85,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2016,1,13789100.0,127491,119241,8250,Pendiente,Departamental
CASANARE,85,Bolsa Desplazados,Renuncia al Subsidio - Pendiente de Restitución,2008,1,14907000.0,93260,85744,7516,No ejecutado,Nacional
CASANARE,85,Bolsa Desplazados,Renuncia con restitucion de subsidio,2009,3,38509750.0,96942,89323,7619,No ejecutado,Nacional
CASANARE,85,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2004,18,134913000.0,79681,72721,6960,Pendiente,Departamental
CASANARE,85,Bolsa Saludable,Apto con subsidio vencido,2009,1,3064703.0,96942,89323,7619,Pendiente,Departamental
CASANARE,85,VIPA,Perdida de ejecutoriedad de asignación de SFV,2016,34,689455000.0,127491,119241,8250,Pendiente,Departamental
CASANARE,85,Bolsa Desplazados,Asignados,2011,28,419107000.0,104702,96911,7791,Ejecutado,Nacional
CASANARE,85,Programa Vivienda Gratuita Fase I,Asignados,2018,1,54686940.0,139635,131013,8622,Ejecutado,Departamental
CASANARE,85,Semillero de Propietarios Ahorro,Asignados,2021,3,16353468.0,152547,143846,8701,Ejecutado,Departamental
CASANARE,85,Bolsa Esfuerzo Territorial,Asignados,2011,17,164755500.0,104702,96911,7791,Ejecutado,Departamental
CASANARE,85,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2009,2,29814000.0,96942,89323,7619,Ejecutado,Nacional
CASANARE,85,Bolsa Ordinaria,Asignados,2009,1,9107700.0,96942,89323,7619,Ejecutado,Departamental
CASANARE,85,Bolsa Concejales,Asignados,2009,1,5714350.0,96942,89323,7619,Ejecutado,Departamental
CASANARE,85,Bolsa Desplazados,Asignados,2005,47,399216000.0,82868,75748,7120,Ejecutado,Nacional
CASANARE,85,MI CASA YA,Asignados,2024,159,5642000000.0,163629,154853,8776,Ejecutado,Departamental
CASANARE,85,Programa Vivienda Gratuita Fase I,Asignados,2015,158,6423648000.0,122311,114186,8125,Ejecutado,Departamental
CASANARE,85,Semillero de Propietarios Ahorro,Asignados,2020,2,10533636.0,148804,140104,8700,Ejecutado,Departamental
CASANARE,85,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2012,1,7659080.0,108787,100920,7867,No ejecutado,Departamental
CASANARE,85,MI CASA YA,Apto con subsidio vencido,2019,2,41405800.0,144373,135706,8667,Pendiente,Departamental
CASANARE,85,Programa Vivienda Gratuita Fase II,Asignados,2019,308,17560133010.0,144373,135706,8667,Ejecutado,Departamental
CASANARE,85,MI CASA YA,Perdida de ejecutoriedad de asignación de SFV,2017,1,8852604.0,133144,124736,8408,Pendiente,Departamental
