Nombre Departamento,Código Departamento,Programa,Estado de Postulación,Año,Hogares,Valor Asignado,Senso Hogares,Senso Viviendas,Deficit Hogares,Categoria Estado,Cobertura
RISARALDA,66,Bolsa Esfuerzo Territorial,Asignados,2012,19,116439950.0,274055,265539,8516,Ejecutado,Departamental
RISARALDA,66,MI CASA YA,Apto con subsidio vencido,2023,20,626400000.0,346519,343337,3182,Pendiente,Departamental
RISARALDA,66,Bolsa Esfuerzo Territorial,Restitucion de subsidios no aplicados,2008,1,6922500.0,255772,245064,10708,Pendiente,Departamental
RISARALDA,66,Bolsa unica Nacional,Asignados,2007,2,17136000.0,251809,240629,11180,Ejecutado,Departamental
RISARALDA,66,MI CASA YA,Subsidio Revocado,2016,1,13789100.0,295377,289170,6207,Pendiente,Departamental
RISARALDA,66,Bolsa Desplazados,Apto con subsidio vencido,2007,1,10842500.0,251809,240629,11180,Pendiente,Nacional
RISARALDA,66,Semillero de Propietarios Arriendo,Renuncias al subsidio,2021,5,67251900.0,330682,326803,3879,No ejecutado,Departamental
RISARALDA,66,Bolsa Desastres Naturales,Asignados,2017,1,16229774.0,301913,296226,5687,Ejecutado,Departamental
RISARALDA,66,Bolsa Desplazados,Asignados,2016,3,62050950.0,295377,289170,6207,Ejecutado,Nacional
RISARALDA,66,Bolsa unica Nacional,Renuncias al subsidio,2004,1,7518000.0,240018,227742,12276,No ejecutado,Departamental
RISARALDA,66,Bolsa Desplazados,Asignado con aplicación en Vivienda Gratuita,2006,3,35307000.0,247818,236219,11599,Ejecutado,Nacional
RISARALDA,66,MI CASA YA,Asignados,2019,1454,30695916420.0,316421,311688,4733,Ejecutado,Departamental
RISARALDA,66,Bolsa Desplazados,Apto con subsidio vencido,2003,7,53452000.0,236304,223767,12537,Pendiente,Nacional
RISARALDA,66,Bolsa Desastres Naturales,Apto con subsidio vencido,2009,4,40612000.0,259874,249680,10194,Pendiente,Departamental
RISARALDA,66,MI CASA YA,Asignados,2018,1528,29007515460.0,309408,304201,5207,Ejecutado,Departamental
RISARALDA,66,VIPA,Asignados,2016,1456,29829270550.0,295377,289170,6207,Ejecutado,Departamental
RISARALDA,66,MI CASA YA,Apto con subsidio vencido,2015,1,7732200.0,289347,282593,6754,Pendiente,Departamental
RISARALDA,66,Ahorro Programado Contractual,Renuncia con restitucion de subsidio,2012,1,11500000.0,274055,265539,8516,No ejecutado,Departamental
RISARALDA,66,Bolsa Concejales,Asignados,2011,2,16335800.0,269199,260102,9097,Ejecutado,Departamental
RISARALDA,66,MI CASA YA,Asignados,2023,1394,42421200000.0,346519,343337,3182,Ejecutado,Departamental
RISARALDA,66,Programa Vivienda Gratuita Fase I,Renuncias al subsidio,2018,1,37728000.0,309408,304201,5207,No ejecutado,Departamental
RISARALDA,66,Bolsa Desplazados,Perdida de ejecutoriedad de asignación de SFV,2003,1,7636000.0,236304,223767,12537,Pendiente,Nacional
RISARALDA,66,Bolsa Esfuerzo Territorial,Apto con subsidio vencido,2011,1,11330000.0,269199,260102,9097,Pendiente,Departamental
RISARALDA,66,MI CASA YA,Renuncia con restitucion de subsidio,2018,2,39062100.0,309408,304201,5207,No ejecutado,Departamental
RISARALDA,66,Bolsa Desplazados,Renuncia con restitucion de subsidio,2009,1,8695750.0,259874,249680,10194,No ejecutado,Nacional
